,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Return Rate (%),Category,Total Sales,Inventory Recommendation,Month
2637,Microwave,2024-04-27,Mumbai,294,38.63,Yes,Decreasing,Premium,Bangalore,332,0,147,14,Ahmedabad,38.63,17.61,21.14,11.67,Home Appliances,11357.220000000001,Maintain Stock,April
2638,Microwave,2024-04-27,Mumbai,294,67.4,Yes,Decreasing,Premium,Ahmedabad,615,12,73,14,Chennai,67.4,46.56,47.0,14.78,Home Appliances,19815.600000000002,Maintain Stock,April
2639,Microwave,2024-04-27,Mumbai,294,38.63,Yes,Decreasing,Premium,Ahmedabad,615,12,73,14,Ahmedabad,38.63,17.61,21.14,11.67,Home Appliances,11357.220000000001,Maintain Stock,April
2640,Sneakers,2024-05-19,Delhi,44,51.16,Yes,Stable,Premium,Bangalore,313,2,191,2,Mumbai,51.16,94.13,14.95,1.11,Fashion,2251.04,Maintain Stock,May
2641,Sneakers,2024-05-19,Delhi,44,35.97,Yes,Stable,Premium,Bangalore,313,2,191,2,Pune,35.97,95.07,1.14,18.1,Fashion,1582.6799999999998,Maintain Stock,May
2642,Sneakers,2024-05-19,Delhi,44,28.87,Yes,Stable,Premium,Bangalore,313,2,191,2,Hyderabad,28.87,52.88,28.87,7.43,Fashion,1270.28,Maintain Stock,May
2643,Sneakers,2024-05-19,Delhi,44,51.16,Yes,Stable,Premium,Mumbai,681,5,147,7,Mumbai,51.16,94.13,14.95,1.11,Fashion,2251.04,Reduce Stock,May
2644,Sneakers,2024-05-19,Delhi,44,35.97,Yes,Stable,Premium,Mumbai,681,5,147,7,Pune,35.97,95.07,1.14,18.1,Fashion,1582.6799999999998,Reduce Stock,May
2645,Sneakers,2024-05-19,Delhi,44,28.87,Yes,Stable,Premium,Mumbai,681,5,147,7,Hyderabad,28.87,52.88,28.87,7.43,Fashion,1270.28,Reduce Stock,May
2646,Sneakers,2024-05-19,Delhi,44,51.16,Yes,Stable,Premium,Kolkata,585,1,36,3,Mumbai,51.16,94.13,14.95,1.11,Fashion,2251.04,Reduce Stock,May
2647,Sneakers,2024-05-19,Delhi,44,35.97,Yes,Stable,Premium,Kolkata,585,1,36,3,Pune,35.97,95.07,1.14,18.1,Fashion,1582.6799999999998,Reduce Stock,May
2648,Sneakers,2024-05-19,Delhi,44,28.87,Yes,Stable,Premium,Kolkata,585,1,36,3,Hyderabad,28.87,52.88,28.87,7.43,Fashion,1270.28,Reduce Stock,May
2649,Sneakers,2024-05-19,Delhi,44,51.16,Yes,Stable,Premium,Kolkata,652,1,179,2,Mumbai,51.16,94.13,14.95,1.11,Fashion,2251.04,Reduce Stock,May
2650,Sneakers,2024-05-19,Delhi,44,35.97,Yes,Stable,Premium,Kolkata,652,1,179,2,Pune,35.97,95.07,1.14,18.1,Fashion,1582.6799999999998,Reduce Stock,May
2651,Sneakers,2024-05-19,Delhi,44,28.87,Yes,Stable,Premium,Kolkata,652,1,179,2,Hyderabad,28.87,52.88,28.87,7.43,Fashion,1270.28,Reduce Stock,May
2652,Sneakers,2024-07-17,Bangalore,149,28.63,Yes,Increasing,Regular,Bangalore,192,5,192,2,Ahmedabad,68.59,34.54,17.81,9.46,Fashion,4265.87,Maintain Stock,July
2653,Sneakers,2024-07-17,Bangalore,149,28.63,Yes,Increasing,Regular,Bangalore,192,5,192,2,Delhi,37.24,32.58,6.0,11.79,Fashion,4265.87,Maintain Stock,July
2654,Sneakers,2024-07-17,Bangalore,149,28.63,Yes,Increasing,Regular,Bangalore,192,5,192,2,Mumbai,51.56,41.25,6.98,6.75,Fashion,4265.87,Maintain Stock,July
2655,Microwave,2024-05-01,Pune,100,43.24,No,Increasing,Regular,Pune,782,17,81,13,Delhi,46.25,71.31,44.29,10.4,Home Appliances,4324.0,Reduce Stock,May
2656,Hoodie,2024-05-14,Chennai,230,11.13,Yes,Decreasing,Premium,Kolkata,487,8,143,6,Ahmedabad,58.69,50.7,19.16,15.28,Fashion,2559.9,Maintain Stock,May
2657,Hoodie,2024-05-14,Chennai,230,7.81,Yes,Decreasing,Premium,Kolkata,487,8,143,6,Kolkata,7.81,12.51,7.81,13.4,Fashion,1796.3,Maintain Stock,May
2658,Hoodie,2024-11-19,Ahmedabad,162,17.47,Yes,Increasing,Regular,Kolkata,284,11,114,7,Hyderabad,75.92,96.91,7.71,15.41,Fashion,2830.14,Maintain Stock,November
2659,Headphones,2024-09-27,Pune,257,28.91,No,Increasing,Regular,Hyderabad,92,0,12,2,Hyderabad,69.74,19.36,26.74,16.45,Electronics,7429.87,Maintain Stock,September
2660,Milk,2024-10-16,Mumbai,203,12.12,Yes,Increasing,Regular,Bangalore,581,14,97,12,Mumbai,58.63,76.94,34.68,2.68,Groceries,2460.3599999999997,Maintain Stock,October
2661,Milk,2024-10-16,Mumbai,203,12.12,Yes,Increasing,Regular,Pune,589,15,98,8,Mumbai,58.63,76.94,34.68,2.68,Groceries,2460.3599999999997,Maintain Stock,October
2662,T-Shirt,2024-11-28,Delhi,369,61.5,No,Stable,Premium,Bangalore,271,18,106,3,Mumbai,61.5,45.11,40.59,11.7,Fashion,22693.5,Maintain Stock,November
2663,T-Shirt,2024-11-28,Delhi,369,10.34,No,Stable,Premium,Bangalore,271,18,106,3,Ahmedabad,10.34,93.45,10.34,11.44,Fashion,3815.46,Maintain Stock,November
2664,Smartphone,2024-10-05,Kolkata,276,60.38,Yes,Stable,Budget,Bangalore,844,11,193,14,Mumbai,94.66,32.03,39.25,14.47,Electronics,16664.88,Maintain Stock,October
2665,Jeans,2024-02-02,Bangalore,202,46.65,No,Increasing,Budget,Kolkata,817,2,26,9,Chennai,94.53,21.42,32.98,8.41,Fashion,9423.3,Maintain Stock,February
2666,Jeans,2024-02-02,Bangalore,202,26.72,No,Increasing,Budget,Kolkata,817,2,26,9,Pune,26.72,84.96,20.77,8.55,Fashion,5397.44,Maintain Stock,February
2667,Keyboard,2024-04-05,Pune,183,12.91,Yes,Stable,Budget,Kolkata,243,17,154,2,Hyderabad,39.62,58.04,39.62,3.96,Electronics,2362.53,Maintain Stock,April
2668,Keyboard,2024-04-05,Pune,183,12.91,Yes,Stable,Budget,Kolkata,243,17,154,2,Mumbai,47.38,90.35,45.61,10.49,Electronics,2362.53,Maintain Stock,April
2669,Keyboard,2024-04-05,Pune,183,12.91,Yes,Stable,Budget,Chennai,862,18,64,11,Hyderabad,39.62,58.04,39.62,3.96,Electronics,2362.53,Maintain Stock,April
2670,Keyboard,2024-04-05,Pune,183,12.91,Yes,Stable,Budget,Chennai,862,18,64,11,Mumbai,47.38,90.35,45.61,10.49,Electronics,2362.53,Maintain Stock,April
2671,Keyboard,2024-04-05,Pune,183,12.91,Yes,Stable,Budget,Chennai,291,15,147,11,Hyderabad,39.62,58.04,39.62,3.96,Electronics,2362.53,Maintain Stock,April
2672,Keyboard,2024-04-05,Pune,183,12.91,Yes,Stable,Budget,Chennai,291,15,147,11,Mumbai,47.38,90.35,45.61,10.49,Electronics,2362.53,Maintain Stock,April
2673,Coffee,2024-11-23,Kolkata,437,15.36,Yes,Increasing,Regular,Ahmedabad,185,10,55,8,Delhi,95.81,57.09,2.87,4.28,Groceries,6712.32,Maintain Stock,November
2674,Coffee,2024-11-23,Kolkata,437,15.36,Yes,Increasing,Regular,Ahmedabad,185,10,55,8,Kolkata,73.77,42.83,48.84,14.72,Groceries,6712.32,Maintain Stock,November
2675,Jacket,2024-11-29,Ahmedabad,230,8.08,No,Stable,Budget,Mumbai,726,0,162,9,Chennai,16.67,54.99,14.33,8.06,Fashion,1858.4,Maintain Stock,November
2676,Jacket,2024-11-29,Ahmedabad,230,8.08,No,Stable,Budget,Mumbai,726,0,162,9,Mumbai,39.11,97.02,0.98,14.34,Fashion,1858.4,Maintain Stock,November
2677,Bookshelf,2024-11-03,Pune,375,21.28,No,Stable,Premium,Chennai,518,3,171,8,Ahmedabad,43.07,41.05,43.07,7.92,Furniture,7980.0,Maintain Stock,November
2678,Bookshelf,2024-11-03,Pune,375,21.28,No,Stable,Premium,Chennai,518,3,171,8,Ahmedabad,69.74,77.03,27.8,13.07,Furniture,7980.0,Maintain Stock,November
2679,Bookshelf,2024-11-03,Pune,375,21.28,No,Stable,Premium,Ahmedabad,470,4,191,7,Ahmedabad,43.07,41.05,43.07,7.92,Furniture,7980.0,Maintain Stock,November
2680,Bookshelf,2024-11-03,Pune,375,21.28,No,Stable,Premium,Ahmedabad,470,4,191,7,Ahmedabad,69.74,77.03,27.8,13.07,Furniture,7980.0,Maintain Stock,November
2681,Smartphone,2024-08-25,Mumbai,190,19.39,Yes,Increasing,Premium,Kolkata,570,9,127,12,Delhi,19.39,39.07,16.99,15.73,Electronics,3684.1,Maintain Stock,August
2682,Smartphone,2024-08-25,Mumbai,190,19.39,Yes,Increasing,Premium,Ahmedabad,918,8,119,8,Delhi,19.39,39.07,16.99,15.73,Electronics,3684.1,Maintain Stock,August
2683,Hoodie,2024-11-09,Ahmedabad,467,67.44,No,Stable,Premium,Chennai,943,8,155,14,Bangalore,67.44,95.49,26.43,6.41,Fashion,31494.48,Maintain Stock,November
2684,Hoodie,2024-11-09,Ahmedabad,467,35.34,No,Stable,Premium,Chennai,943,8,155,14,Chennai,35.34,8.07,35.34,17.14,Fashion,16503.780000000002,Maintain Stock,November
2685,Hoodie,2024-11-09,Ahmedabad,467,51.64,No,Stable,Premium,Chennai,943,8,155,14,Ahmedabad,51.64,75.66,9.3,17.98,Fashion,24115.88,Maintain Stock,November
2686,Chair,2024-06-24,Ahmedabad,42,46.72,No,Increasing,Premium,Ahmedabad,271,19,171,7,Ahmedabad,46.72,6.53,46.72,5.86,Furniture,1962.24,Maintain Stock,June
2687,Chair,2024-06-24,Ahmedabad,42,46.72,No,Increasing,Premium,Chennai,427,8,173,12,Ahmedabad,46.72,6.53,46.72,5.86,Furniture,1962.24,Reduce Stock,June
2688,Fan,2024-06-22,Ahmedabad,115,13.07,No,Decreasing,Budget,Mumbai,843,8,97,12,Bangalore,41.39,12.05,30.15,3.11,Home Appliances,1503.05,Reduce Stock,June
2689,Rice,2024-12-16,Hyderabad,273,25.82,No,Increasing,Budget,Bangalore,990,16,172,14,Chennai,25.82,33.1,21.31,17.99,Groceries,7048.86,Maintain Stock,December
2690,Rice,2024-12-16,Hyderabad,273,49.31,No,Increasing,Budget,Bangalore,990,16,172,14,Ahmedabad,63.78,94.92,7.97,18.39,Groceries,13461.630000000001,Maintain Stock,December
2691,Rice,2024-12-16,Hyderabad,273,47.72,No,Increasing,Budget,Bangalore,990,16,172,14,Kolkata,47.72,11.95,11.83,13.88,Groceries,13027.56,Maintain Stock,December
2692,Rice,2024-12-16,Hyderabad,273,25.82,No,Increasing,Budget,Chennai,581,15,42,4,Chennai,25.82,33.1,21.31,17.99,Groceries,7048.86,Maintain Stock,December
2693,Rice,2024-12-16,Hyderabad,273,49.31,No,Increasing,Budget,Chennai,581,15,42,4,Ahmedabad,63.78,94.92,7.97,18.39,Groceries,13461.630000000001,Maintain Stock,December
2694,Rice,2024-12-16,Hyderabad,273,47.72,No,Increasing,Budget,Chennai,581,15,42,4,Kolkata,47.72,11.95,11.83,13.88,Groceries,13027.56,Maintain Stock,December
2695,Keyboard,2024-06-26,Bangalore,419,13.9,No,Decreasing,Premium,Kolkata,259,9,31,12,Bangalore,62.0,32.27,13.79,14.26,Electronics,5824.1,Maintain Stock,June
2696,Washing Machine,2024-03-21,Delhi,28,10.74,No,Increasing,Regular,Hyderabad,907,18,90,2,Ahmedabad,62.01,6.98,22.31,11.05,Home Appliances,300.72,Reduce Stock,March
2697,Headphones,2024-10-11,Ahmedabad,346,7.22,Yes,Decreasing,Budget,Mumbai,730,11,89,4,Chennai,7.22,97.38,7.22,6.86,Electronics,2498.12,Maintain Stock,October
2698,Refrigerator,2024-12-25,Delhi,282,19.84,Yes,Decreasing,Budget,Chennai,573,9,85,9,Chennai,19.84,33.24,19.84,14.24,Home Appliances,5594.88,Maintain Stock,December
2699,Refrigerator,2024-12-25,Delhi,282,24.74,Yes,Decreasing,Budget,Chennai,573,9,85,9,Hyderabad,49.48,23.28,25.08,14.66,Home Appliances,6976.679999999999,Maintain Stock,December
2700,Refrigerator,2024-12-25,Delhi,282,19.84,Yes,Decreasing,Budget,Bangalore,561,18,175,7,Chennai,19.84,33.24,19.84,14.24,Home Appliances,5594.88,Maintain Stock,December
2701,Refrigerator,2024-12-25,Delhi,282,24.74,Yes,Decreasing,Budget,Bangalore,561,18,175,7,Hyderabad,49.48,23.28,25.08,14.66,Home Appliances,6976.679999999999,Maintain Stock,December
2702,Refrigerator,2024-12-25,Delhi,282,19.84,Yes,Decreasing,Budget,Kolkata,435,16,167,13,Chennai,19.84,33.24,19.84,14.24,Home Appliances,5594.88,Maintain Stock,December
2703,Refrigerator,2024-12-25,Delhi,282,24.74,Yes,Decreasing,Budget,Kolkata,435,16,167,13,Hyderabad,49.48,23.28,25.08,14.66,Home Appliances,6976.679999999999,Maintain Stock,December
2704,Refrigerator,2024-12-25,Delhi,282,19.84,Yes,Decreasing,Budget,Bangalore,896,0,116,5,Chennai,19.84,33.24,19.84,14.24,Home Appliances,5594.88,Maintain Stock,December
2705,Refrigerator,2024-12-25,Delhi,282,24.74,Yes,Decreasing,Budget,Bangalore,896,0,116,5,Hyderabad,49.48,23.28,25.08,14.66,Home Appliances,6976.679999999999,Maintain Stock,December
2706,Sofa,2024-09-30,Kolkata,298,39.24,Yes,Stable,Premium,Chennai,34,0,34,6,Ahmedabad,39.24,74.44,8.07,0.01,Furniture,11693.52,Maintain Stock,September
2707,Sofa,2024-09-30,Kolkata,298,39.24,Yes,Stable,Premium,Hyderabad,8,5,8,6,Ahmedabad,39.24,74.44,8.07,0.01,Furniture,11693.52,Maintain Stock,September
2708,Coffee,2024-01-31,Delhi,53,68.39,No,Stable,Premium,Ahmedabad,31,5,18,9,Ahmedabad,68.39,34.88,11.65,5.83,Groceries,3624.67,Maintain Stock,January
2709,T-Shirt,2024-09-15,Ahmedabad,369,11.13,Yes,Decreasing,Budget,Hyderabad,215,10,130,10,Pune,52.87,33.11,8.29,12.0,Fashion,4106.97,Maintain Stock,September
2710,T-Shirt,2024-09-15,Ahmedabad,369,11.13,Yes,Decreasing,Budget,Delhi,656,1,111,13,Pune,52.87,33.11,8.29,12.0,Fashion,4106.97,Maintain Stock,September
2711,Chair,2024-07-20,Kolkata,354,57.9,Yes,Increasing,Regular,Ahmedabad,940,6,144,3,Ahmedabad,57.9,53.57,14.3,7.44,Furniture,20496.6,Maintain Stock,July
2712,Chair,2024-07-20,Kolkata,354,66.57,Yes,Increasing,Regular,Ahmedabad,940,6,144,3,Mumbai,66.57,25.49,21.74,10.97,Furniture,23565.78,Maintain Stock,July
2713,Chair,2024-07-20,Kolkata,354,84.98,Yes,Increasing,Regular,Ahmedabad,940,6,144,3,Delhi,96.02,80.31,1.18,14.19,Furniture,30082.920000000002,Maintain Stock,July
2714,Desk,2024-01-28,Mumbai,350,27.66,Yes,Stable,Regular,Hyderabad,494,5,59,10,Bangalore,27.66,21.05,11.7,0.98,Furniture,9681.0,Maintain Stock,January
2715,Desk,2024-01-28,Mumbai,350,42.72,Yes,Stable,Regular,Hyderabad,494,5,59,10,Ahmedabad,42.72,76.52,38.57,10.07,Furniture,14952.0,Maintain Stock,January
2716,Desk,2024-01-28,Mumbai,350,58.56,Yes,Stable,Regular,Hyderabad,494,5,59,10,Kolkata,72.2,20.62,44.43,10.24,Furniture,20496.0,Maintain Stock,January
2717,Desk,2024-01-28,Mumbai,350,58.56,Yes,Stable,Regular,Hyderabad,494,5,59,10,Delhi,86.94,83.04,27.42,8.03,Furniture,20496.0,Maintain Stock,January
2718,Desk,2024-01-28,Mumbai,350,34.84,Yes,Stable,Regular,Hyderabad,494,5,59,10,Hyderabad,34.84,32.09,34.84,7.04,Furniture,12194.000000000002,Maintain Stock,January
2719,Snacks,2024-03-02,Pune,201,5.63,Yes,Stable,Regular,Hyderabad,545,7,92,4,Ahmedabad,5.63,75.86,5.63,10.1,Groceries,1131.6299999999999,Maintain Stock,March
2720,T-Shirt,2024-12-25,Kolkata,444,32.54,No,Stable,Budget,Bangalore,158,18,152,6,Pune,85.72,79.87,16.36,18.06,Fashion,14447.76,Maintain Stock,December
2721,Headphones,2024-11-24,Ahmedabad,271,23.02,No,Decreasing,Premium,Kolkata,270,2,126,7,Hyderabad,23.02,13.7,23.02,5.63,Electronics,6238.42,Maintain Stock,November
2722,Headphones,2024-11-24,Ahmedabad,271,57.63,No,Decreasing,Premium,Kolkata,270,2,126,7,Delhi,73.16,80.62,43.71,16.43,Electronics,15617.730000000001,Maintain Stock,November
2723,Headphones,2024-11-24,Ahmedabad,271,23.02,No,Decreasing,Premium,Bangalore,266,1,72,11,Hyderabad,23.02,13.7,23.02,5.63,Electronics,6238.42,Maintain Stock,November
2724,Headphones,2024-11-24,Ahmedabad,271,57.63,No,Decreasing,Premium,Bangalore,266,1,72,11,Delhi,73.16,80.62,43.71,16.43,Electronics,15617.730000000001,Maintain Stock,November
2725,Mixer,2024-06-22,Delhi,316,86.33,No,Decreasing,Premium,Kolkata,980,16,197,6,Mumbai,86.33,62.04,47.53,15.66,Home Appliances,27280.28,Maintain Stock,June
2726,Mixer,2024-06-22,Delhi,316,11.31,No,Decreasing,Premium,Kolkata,980,16,197,6,Hyderabad,11.31,57.76,11.31,10.82,Home Appliances,3573.96,Maintain Stock,June
2727,Mixer,2024-06-22,Delhi,316,86.33,No,Decreasing,Premium,Mumbai,393,10,118,13,Mumbai,86.33,62.04,47.53,15.66,Home Appliances,27280.28,Maintain Stock,June
2728,Mixer,2024-06-22,Delhi,316,11.31,No,Decreasing,Premium,Mumbai,393,10,118,13,Hyderabad,11.31,57.76,11.31,10.82,Home Appliances,3573.96,Maintain Stock,June
2729,Mixer,2024-06-22,Delhi,316,86.33,No,Decreasing,Premium,Hyderabad,17,19,17,5,Mumbai,86.33,62.04,47.53,15.66,Home Appliances,27280.28,Maintain Stock,June
2730,Mixer,2024-06-22,Delhi,316,11.31,No,Decreasing,Premium,Hyderabad,17,19,17,5,Hyderabad,11.31,57.76,11.31,10.82,Home Appliances,3573.96,Maintain Stock,June
2731,Refrigerator,2024-09-28,Bangalore,207,35.13,Yes,Increasing,Regular,Chennai,360,13,180,10,Hyderabad,35.13,80.68,11.52,11.83,Home Appliances,7271.910000000001,Maintain Stock,September
2732,Microwave,2024-11-15,Hyderabad,229,72.92,No,Stable,Regular,Pune,723,8,103,3,Chennai,93.02,17.55,41.95,3.76,Home Appliances,16698.68,Maintain Stock,November
2733,Microwave,2024-11-15,Hyderabad,229,70.61,No,Stable,Regular,Pune,723,8,103,3,Ahmedabad,70.61,94.98,1.01,2.21,Home Appliances,16169.69,Maintain Stock,November
2734,Microwave,2024-11-15,Hyderabad,229,72.92,No,Stable,Regular,Hyderabad,947,8,37,12,Chennai,93.02,17.55,41.95,3.76,Home Appliances,16698.68,Maintain Stock,November
2735,Microwave,2024-11-15,Hyderabad,229,70.61,No,Stable,Regular,Hyderabad,947,8,37,12,Ahmedabad,70.61,94.98,1.01,2.21,Home Appliances,16169.69,Maintain Stock,November
2736,Microwave,2024-11-15,Hyderabad,229,72.92,No,Stable,Regular,Mumbai,416,10,199,6,Chennai,93.02,17.55,41.95,3.76,Home Appliances,16698.68,Maintain Stock,November
2737,Microwave,2024-11-15,Hyderabad,229,70.61,No,Stable,Regular,Mumbai,416,10,199,6,Ahmedabad,70.61,94.98,1.01,2.21,Home Appliances,16169.69,Maintain Stock,November
2738,Fan,2024-11-22,Mumbai,235,56.48,No,Increasing,Premium,Kolkata,474,11,195,7,Hyderabad,56.48,53.84,39.11,7.2,Home Appliances,13272.8,Maintain Stock,November
2739,Bread,2024-01-26,Delhi,496,29.74,No,Stable,Premium,Mumbai,186,8,71,9,Chennai,29.74,71.52,20.91,0.69,Groceries,14751.039999999999,Maintain Stock,January
2740,Bread,2024-01-26,Delhi,496,29.74,No,Stable,Premium,Bangalore,223,17,151,11,Chennai,29.74,71.52,20.91,0.69,Groceries,14751.039999999999,Maintain Stock,January
2741,Refrigerator,2024-12-25,Mumbai,355,41.33,No,Decreasing,Budget,Bangalore,288,6,151,9,Delhi,84.2,21.65,31.23,19.84,Home Appliances,14672.15,Maintain Stock,December
2742,Refrigerator,2024-12-25,Mumbai,355,41.33,No,Decreasing,Budget,Bangalore,340,9,46,9,Delhi,84.2,21.65,31.23,19.84,Home Appliances,14672.15,Maintain Stock,December
2743,T-Shirt,2024-12-11,Mumbai,172,32.43,Yes,Increasing,Regular,Hyderabad,106,18,34,11,Chennai,69.91,42.61,11.73,5.42,Fashion,5577.96,Maintain Stock,December
2744,T-Shirt,2024-12-11,Mumbai,172,8.21,Yes,Increasing,Regular,Hyderabad,106,18,34,11,Ahmedabad,8.21,65.21,8.21,2.52,Fashion,1412.1200000000001,Maintain Stock,December
2745,Rice,2024-01-09,Pune,376,58.36,No,Stable,Premium,Hyderabad,927,12,33,12,Ahmedabad,76.32,67.41,32.0,7.73,Groceries,21943.36,Maintain Stock,January
2746,Rice,2024-01-09,Pune,376,58.36,No,Stable,Premium,Chennai,786,3,168,14,Ahmedabad,76.32,67.41,32.0,7.73,Groceries,21943.36,Maintain Stock,January
2747,Milk,2024-11-03,Ahmedabad,245,29.69,No,Stable,Budget,Ahmedabad,792,8,199,8,Ahmedabad,29.69,36.29,23.08,11.75,Groceries,7274.05,Maintain Stock,November
2748,Microwave,2024-02-22,Delhi,330,5.75,No,Stable,Regular,Pune,547,0,153,12,Mumbai,5.75,84.83,5.75,10.61,Home Appliances,1897.5,Maintain Stock,February
2749,Microwave,2024-02-22,Delhi,330,25.56,No,Stable,Regular,Pune,547,0,153,12,Bangalore,25.56,76.91,18.94,14.18,Home Appliances,8434.8,Maintain Stock,February
2750,Microwave,2024-02-22,Delhi,330,5.75,No,Stable,Regular,Chennai,830,19,30,6,Mumbai,5.75,84.83,5.75,10.61,Home Appliances,1897.5,Maintain Stock,February
2751,Microwave,2024-02-22,Delhi,330,25.56,No,Stable,Regular,Chennai,830,19,30,6,Bangalore,25.56,76.91,18.94,14.18,Home Appliances,8434.8,Maintain Stock,February
2752,Desk,2024-06-22,Mumbai,212,43.25,Yes,Increasing,Budget,Delhi,537,5,68,1,Mumbai,95.36,62.07,32.54,12.93,Furniture,9169.0,Maintain Stock,June
2753,Desk,2024-06-22,Mumbai,212,43.25,Yes,Increasing,Budget,Ahmedabad,876,8,83,12,Mumbai,95.36,62.07,32.54,12.93,Furniture,9169.0,Maintain Stock,June
2754,Monitor,2024-01-04,Ahmedabad,26,38.95,No,Decreasing,Premium,Ahmedabad,919,12,185,10,Pune,38.95,77.3,38.95,15.17,Electronics,1012.7,Reduce Stock,January
2755,Monitor,2024-01-04,Ahmedabad,26,55.04,No,Decreasing,Premium,Ahmedabad,919,12,185,10,Delhi,55.04,33.49,45.3,11.87,Electronics,1431.04,Reduce Stock,January
2756,Monitor,2024-01-04,Ahmedabad,26,56.7,No,Decreasing,Premium,Ahmedabad,919,12,185,10,Ahmedabad,56.7,33.22,2.85,17.12,Electronics,1474.2,Reduce Stock,January
2757,Rice,2024-10-12,Kolkata,126,91.22,No,Decreasing,Premium,Kolkata,550,0,23,3,Bangalore,91.22,59.06,21.59,12.88,Groceries,11493.72,Reduce Stock,October
2758,Rice,2024-10-12,Kolkata,126,91.22,No,Decreasing,Premium,Chennai,178,10,178,12,Bangalore,91.22,59.06,21.59,12.88,Groceries,11493.72,Maintain Stock,October
2759,Snacks,2024-01-23,Mumbai,390,23.61,No,Stable,Premium,Mumbai,645,2,79,6,Delhi,64.46,19.23,37.97,14.1,Groceries,9207.9,Maintain Stock,January
2760,Snacks,2024-01-23,Mumbai,390,23.61,No,Stable,Premium,Ahmedabad,960,7,145,7,Delhi,64.46,19.23,37.97,14.1,Groceries,9207.9,Maintain Stock,January
2761,Sofa,2024-07-29,Hyderabad,100,61.38,Yes,Stable,Budget,Ahmedabad,779,18,27,5,Mumbai,76.52,29.18,26.35,14.38,Furniture,6138.0,Reduce Stock,July
2762,Sofa,2024-07-29,Hyderabad,100,61.38,Yes,Stable,Budget,Ahmedabad,779,18,27,5,Ahmedabad,90.47,83.01,13.59,11.1,Furniture,6138.0,Reduce Stock,July
2763,Sofa,2024-07-29,Hyderabad,100,56.06,Yes,Stable,Budget,Ahmedabad,779,18,27,5,Bangalore,56.06,41.55,49.08,19.76,Furniture,5606.0,Reduce Stock,July
2764,Sofa,2024-07-29,Hyderabad,100,17.31,Yes,Stable,Budget,Ahmedabad,779,18,27,5,Kolkata,17.31,89.15,17.31,14.61,Furniture,1730.9999999999998,Reduce Stock,July
2765,Sofa,2024-07-29,Hyderabad,100,44.69,Yes,Stable,Budget,Ahmedabad,779,18,27,5,Ahmedabad,44.69,22.99,11.74,5.78,Furniture,4469.0,Reduce Stock,July
2766,Headphones,2024-02-29,Pune,133,27.76,Yes,Increasing,Budget,Chennai,271,2,134,9,Chennai,70.35,96.04,35.14,5.13,Electronics,3692.0800000000004,Maintain Stock,February
2767,Headphones,2024-02-29,Pune,133,27.76,Yes,Increasing,Budget,Chennai,271,2,134,9,Ahmedabad,47.16,89.57,34.95,19.47,Electronics,3692.0800000000004,Maintain Stock,February
2768,Headphones,2024-02-29,Pune,133,27.76,Yes,Increasing,Budget,Delhi,113,18,17,9,Chennai,70.35,96.04,35.14,5.13,Electronics,3692.0800000000004,Maintain Stock,February
2769,Headphones,2024-02-29,Pune,133,27.76,Yes,Increasing,Budget,Delhi,113,18,17,9,Ahmedabad,47.16,89.57,34.95,19.47,Electronics,3692.0800000000004,Maintain Stock,February
2770,Sneakers,2024-10-26,Hyderabad,391,45.77,Yes,Stable,Budget,Ahmedabad,793,12,174,2,Hyderabad,63.24,33.15,29.14,19.18,Fashion,17896.07,Maintain Stock,October
2771,Smartphone,2024-08-02,Ahmedabad,124,75.38,Yes,Decreasing,Budget,Hyderabad,551,1,30,7,Hyderabad,99.56,48.4,2.46,19.87,Electronics,9347.119999999999,Reduce Stock,August
2772,Chair,2024-09-23,Kolkata,469,34.17,Yes,Decreasing,Premium,Mumbai,410,13,88,2,Mumbai,34.17,22.74,34.17,0.1,Furniture,16025.730000000001,Maintain Stock,September
2773,Chair,2024-09-23,Kolkata,469,36.13,Yes,Decreasing,Premium,Mumbai,410,13,88,2,Bangalore,36.13,17.66,3.3,3.29,Furniture,16944.97,Maintain Stock,September
2774,Chair,2024-09-23,Kolkata,469,34.17,Yes,Decreasing,Premium,Bangalore,601,15,128,6,Mumbai,34.17,22.74,34.17,0.1,Furniture,16025.730000000001,Maintain Stock,September
2775,Chair,2024-09-23,Kolkata,469,36.13,Yes,Decreasing,Premium,Bangalore,601,15,128,6,Bangalore,36.13,17.66,3.3,3.29,Furniture,16944.97,Maintain Stock,September
2776,Chair,2024-09-23,Kolkata,469,34.17,Yes,Decreasing,Premium,Bangalore,559,15,74,4,Mumbai,34.17,22.74,34.17,0.1,Furniture,16025.730000000001,Maintain Stock,September
2777,Chair,2024-09-23,Kolkata,469,36.13,Yes,Decreasing,Premium,Bangalore,559,15,74,4,Bangalore,36.13,17.66,3.3,3.29,Furniture,16944.97,Maintain Stock,September
2778,Chair,2024-09-23,Kolkata,469,34.17,Yes,Decreasing,Premium,Kolkata,282,19,173,2,Mumbai,34.17,22.74,34.17,0.1,Furniture,16025.730000000001,Maintain Stock,September
